State,StateAbbr,Year,Client,Amount,Lobbyist1,Lobbyist2,Lobbyist3,Lobbyist4,Lobbyist5,Lobbyist6,Lobbyist7,Lobbyist8,Lobbyist9,Lobbyist10,Lobbyist11,Lobbyist12
Pennsylvania,PA,2011,IRON WORKERS JOINT APPRENTICESHIP AND JOURNEYMAN RETRAINING COMMITTEE OF W. PA,114987.0,JIM   GALLIK
Pennsylvania,PA,2011,"INSURANCE AUTO AUCTIONS, INC.",184800.0,MARK S  SINGEL
Pennsylvania,PA,2011,"AMERICAN BUSINESS COUNCIL, INC.",540000.0,ROBERT S  TAYLOR,ROBERT   TAYLOR
Pennsylvania,PA,2011,CNH INDUSTRIAL AMERICA LLC,0.0,MARY D  STOXSTELL,STEFANI K  MILLIE
Pennsylvania,PA,2011,INFOCOMM INTERNATIONAL,0.0,RICHARD E  REED
Pennsylvania,PA,2011,"PHILLIPS OFFICE PRODUCTS INC., DBA PHILLIPS OFFICE SOLUTIONS",161022.0,PETER H  PHILLIPS,PETER   PHILLIPS
Pennsylvania,PA,2011,HOSPITAL SERVICE ASSOCIATION OF NORTHEASTERN PENNSYLVANIA,1418870.0,ARIELLE   PHILLIPS,ARIELLE    PHILLIPS
Pennsylvania,PA,2011,THE PENNSYLVANIA HORTICULTURAL SOCIETY,1124700.0,BETSIE   BLODGETT
Pennsylvania,PA,2011,JUDGE GROUP (THE),600000.0,CHRISTOPHER R  LATTA
Pennsylvania,PA,2011,SEIU 32 BJ,48170.0,ANDREA   UPDEGROVE
Pennsylvania,PA,2011,LAWN CARE ASSOCIATION OF PENNSYLVANIA,14000.0,KATHERINE   HETHERINGTON,GREGG   ROBERTSON
Pennsylvania,PA,2011,YELLOW CAB COMPANY OF PITTSBURGH,73579.0,JAMES D  CAMPOLONGO
Pennsylvania,PA,2011,MILLERCOORS LLC,221179.0,REMI   STONE,ROCHELLE H  MARTE
Pennsylvania,PA,2011,MERCK SHARP & DOHME CORP.,3953808.0,DARRIN   LIM
Pennsylvania,PA,2011,"THE BUILDING OWNERS & MANAGERS ASSOCIATION OF PITTSBURGH, INC.",45000.0,BARBARA E  WISE-RAU
Pennsylvania,PA,2011,"GAMING LABORATORIES INTERNATIONAL, LLC",0.0,JOAN M  DANKO,JOAN  M  DANKO
Pennsylvania,PA,2011,PENNSYLVANIA UTILITY CONTRACTORS ASSOCIATION D/B/A NUCA PENNSYLVANIA,6331.0,BRENDA V  REIGLE
Pennsylvania,PA,2011,RIVERHOUNDS LP,96288.0,CANDACE   NIBLOCK
Pennsylvania,PA,2011,KEYSTONE RESEARCH CENTER,338858.0,SHARON C  WARD,SHARON  C  WARD
Pennsylvania,PA,2011,CATAPULT LEARNING,376516.0,JEANNIE   ABATE,SHELLY   BURDY,SHELLY L  BURDY,WILLIAM   BACKALL
Pennsylvania,PA,2011,HOLY FAMILY UNIVERSITY,0.0,FRANCESCA   ONLEY
Pennsylvania,PA,2011,ALLEGHENIES UNITED CEREBRAL PALSY,156930.0,MARK J  MALZI
Pennsylvania,PA,2011,ELMHURST CORPORATION,76022.0,BILL   HUNT,JEANL A  FURLAN
Pennsylvania,PA,2011,PENNSYLVANIA ASSOCIATION FOR THE TREATMENT OF OPIOID DEPENDENCE,227470.0,NANCY   ROWE,NANCY J  ROWE
Pennsylvania,PA,2011,ALLEGHENY COUNTY BOROUGHS ASSOCIATION,0.0,RICHARD M  HADLEY
Pennsylvania,PA,2011,PA LANDSCAPE & NURSERY ASSOCIATION,0.0,GREGG E  ROBERTSON,KATHERINE   HETHERINGTON,GREGG   ROBERTSON
Pennsylvania,PA,2011,MOTORCYCLE INDUSTRY COUNCIL,6200.0,FREDERICK   BROWN
Pennsylvania,PA,2011,WATER WORKS OPERATORS' ASSOCIATION OF PENNSYLVANIA,0.0,ERIK A  ROSS,ERIK   ROSS
Pennsylvania,PA,2011,COVANTA ENERGY LLC,81120.0,PAULA   SOOS-KOBYLSKI
Pennsylvania,PA,2011,"PA ONE CALL SYSTEM, INC",32013.0,JOSEPH A  STEIGHNER,JJOSEPH  A  STEIGHNER
Pennsylvania,PA,2011,PENNSYLVANIA STATE CORRECTIONS OFFICERS ASSOCIATION,1057500.0,GENE   ORTLIP,BETH    BRENNAN,BETH   BRENNAN
Pennsylvania,PA,2011,EAGLEVILLE HOSPITAL,3045600.0,MAUREEN K  POLLOCK
Pennsylvania,PA,2011,COLUMBIA PIPELINE GROUP,1111693.0,JOAN T  TYREE,JOAN  T  TYREE
Pennsylvania,PA,2011,"H. A. BERKHEIMER, INC.",315169.0,DAVID R  GORDON,DAVID   GORDON
Pennsylvania,PA,2011,BAYER U.S. LLC ,807900.0,SANDRA   OLIVER,SANDRA    OLIVER
Pennsylvania,PA,2011,NORTHSIDE URBAN PATHWAYS CHARTER SCHOOL,97056.0,THOMAS   EGAN,LINDA   CLAUTTI
Pennsylvania,PA,2011,HEALTHAMERICA,960012.0,NICHOLAS T  GUARNESCHELLI
Pennsylvania,PA,2011,THE PENNULTIMATE RUN,0.0,PAUL   MATHISON
Pennsylvania,PA,2011,AMERICA VOTES - PA,47521.0,SOURLIS SUSAN   FINKLE,SOURLIS SUSAN  F  FINKLE,SOURLIS SUSAN F  FINKLE,SUSAN F  FINKLE
Pennsylvania,PA,2011,PENNSYLVANIA CONVENTION CENTER AUTHORITY,3415500.0,AHMEENAH   YOUNG
Pennsylvania,PA,2011,UROLOGISTS FOR PATIENTS ACCESS TO CARE,64023.0,ANDREA   UPDEGROVE
Pennsylvania,PA,2011,PECO ENERGY COMPANY,40497886.0,MARK J  HAAS
Pennsylvania,PA,2011,PENNSYLVANIA LODGE FRATERNAL ORDER OF POLICE C/O JOSEPH REGAN,5201638.0,DANIEL  C  ZAKRAYSEK,DANIEL C  ZAKRAYSEK
Pennsylvania,PA,2011,WOMEN'S LAW PROJECT,8256.0,CAROL E  TRACY
Pennsylvania,PA,2011,"FOX SUBACUTE MANAGEMENT, INC.",365400.0,JOSEPH F  MURRAY
Pennsylvania,PA,2011,THE UNIVERSITY OF SCRANTON,1110375.0,PATRICK  F  LEAHY,PATRICK F  LEAHY,ROSE    CORRIGAN,ROSE   CORRIGAN
Pennsylvania,PA,2011,YOUTH ADVOCATE PROGRAMS INC.,582197.0,RICHARD L  STOTTLEMYER,"II RICHARD L  STOTTLEMYER,"
Pennsylvania,PA,2011,"ADVANCED LIVING MANAGEMENT AND DEVELOPMENT, INC.",30000.0,MARK S  SINGEL
Pennsylvania,PA,2011,FRESENIUS MEDICAL CARE NORTH AMERICA,140000.0,KEITH A  MENTZ,KEITH   MENTZ
Pennsylvania,PA,2011,METRO CORP.,0.0,DAVID   LIPSON
Pennsylvania,PA,2011,"UGI UTILITIES, INC.",5264396.0,MICHAEL L  SHEARER
Pennsylvania,PA,2011,WESTFIELD GROUP,0.0,SALLY   ESTVANIC,SALLY A  ESTVANIC
Pennsylvania,PA,2011,PENNSYLVANIA HUNGER ACTION CENTER,0.0,LAURA E  TOBIN,GODDARD LAURA E  TOBIN
Pennsylvania,PA,2011,DREXEL UNIVERSITY COLLEGE OF MEDICINE,14602866.0,DAVID E  WILSON
Pennsylvania,PA,2011,PENN FOUNDATION,175672.0,CHRISTOPHER R  LATTA
Pennsylvania,PA,2011,NATIONAL CONSTITUTION CENTER,181110.0,CHRISTINE M  DONNELLY
Pennsylvania,PA,2011,PENNSYLVANIA INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS,557150.0,PETER N  CALCARA
Pennsylvania,PA,2011,"ACLD, INC.",0.0,THOMAS W  FOGARTY
Pennsylvania,PA,2011,DEMOCRACY RISING,869324.0,TIMOTHY W  POTTS
Pennsylvania,PA,2011,"AECOM TECHNICAL SERVICES, INC.",133416.0,ROBERT   ORLIN
Pennsylvania,PA,2011,"SPECTRUM HEALTH SERVICES, INC.",105000.0,ANDREA   UPDEGROVE
Pennsylvania,PA,2011,THE PROGRESS FUND,63567.0,CHRISTOPHER R  LATTA
Pennsylvania,PA,2011,"WINDGEN AMERICA, LLC",33750.0,JOSEPH M  LONGO,JOSPEH M  LONGO,JAMIE L  MINEO
Pennsylvania,PA,2011,CROP INSURANCE AGENTS OF PENNSYLVANIA,0.0,VINCENT M  PHILLIPS
Pennsylvania,PA,2011,VISA INC.,525686.0,CHRISTOPHER R  LATTA
Pennsylvania,PA,2011,PENNSYLVANIA PROFESSIONAL FIRE FIGHTERS ASSOCIATION,447248.0,DAVID W  SCHMIDT
Pennsylvania,PA,2011,PHILADELPHIA ZOO,1321340.0,KENNETH L  WOODSON,KENNETH  L  WOODSON
Pennsylvania,PA,2011,"ALLAN MYERS, INC.",0.0,TERESA  S  HASSON,TERESA S  HASSAN,TERESA S  HASSON
Pennsylvania,PA,2011,HUNTINGTON BANCSHARES INCORPORATED,398416.0,BARBARA   BENHAM,BARBARA    BENHAM
Pennsylvania,PA,2011,LEAGUE OF WOMEN VOTERS OF PA,8390.0,BONITA C  HOKE
Pennsylvania,PA,2011,FINDLAY TOWNSHIP MUNICIPAL AUTHORITY,50000.0,AMANDA E  MEISTER,AMANDA  E  MEISTER
Pennsylvania,PA,2011,"ARGENT MARINE OPERATIONS, INC.",12000.0,LISA E  GARLATTI,LISA  E  GARLATTI
Pennsylvania,PA,2011,PENNSYLVANIA ASSOCIATION OF NONPROFIT ORGANIZATIONS,0.0,JOE M  GEIGER,JOSEPH M  GEIGER
Pennsylvania,PA,2011,"JEWISH HEALTHCARE FOUNDATION OF PITTSBURGH, INC.",1748709.0,PATRICK   CUNNINGHAM
Pennsylvania,PA,2011,PENNSYLVANIA COALITION OF INDEPENDENT MUSEUMS,285000.0,MARK S  SINGEL
Pennsylvania,PA,2011,HISTORICAL SOCIETY OF WESTERN PENNSYLVANIA,322200.0,SCOTT A  FRAZIER
Pennsylvania,PA,2011,COMMUNITY COLLEGE OF PHILADELPHIA,100000.0,LYNETTE   BROWN-SOW,LYNETTE M  BROWN-SOW
Pennsylvania,PA,2011,AMERICAN FIRE SPRINKLER ASSOCIATION,0.0,MARK S  SINGEL
Pennsylvania,PA,2011,"INTERNATIONAL HEALTH, RACQUET AND SPORTSCLUB ASSOCIATION",30005.0,DENISE A  GMEREK
Pennsylvania,PA,2011,"EXCO RESOURCES (PA), LLC",2225268.0,HEATHER L  LAMPARTER,JOEL S  HEISER
Pennsylvania,PA,2011,GLEN MILLS SCHOOLS,2608788.0,JACK   RACHKO
Pennsylvania,PA,2011,"TESMEC USA, INC.",216000.0,CHRISTOPHER R  LATTA
Pennsylvania,PA,2011,CNX GAS CORP.,1649160.0,MICHAEL   KRINER,GARY E  SLAGEL
Pennsylvania,PA,2011,THE SELZER COMPANY,78000.0,RONALD J  SELZER
Pennsylvania,PA,2011,PENNSYLVANIA ECONOMY LEAGUE SE PA LLC D.B.A. ECONOMY LEAGUE OF GREATER PHILADELPHIA,0.0,STEVEN T  WRAY
Pennsylvania,PA,2011,THE NATURE CONSERVANCY,20649.0,RONALD L  RAMSEY
Pennsylvania,PA,2011,DARBY SPRINGFIELD ASSOCIATES LP,481864.0,MICHAEL   GRASSO
Pennsylvania,PA,2011,OHIO VALLEY GENERAL HOSPITAL,0.0,BRIAN D  AIELLO,BRIAN  D  AIELLO
Pennsylvania,PA,2011,ALLEGHENY COUNTY AIRPORT AUTHORITY,6140400.0,BRADLEY D  PENROD
Pennsylvania,PA,2011,ENERGYWORKS BIOPOWER LLC,0.0,LORI   BACKENSTOES
Pennsylvania,PA,2011,E-LYNXX CORPORATION,36440.0,ANTHONY W  HAWKS
Pennsylvania,PA,2011,ARCHDIOCESE OF PHILADELPHIA,2549888.0,KENNETH A  GAVIN,KENNETH  A  GAVIN
Pennsylvania,PA,2011,PFIZER INC.,2970767.0,JENNIE U  SKELTON,JENNIE  U  SKELTON
Pennsylvania,PA,2011,PENNSYLVANIA OFFSHORE WIND ALLIANCE,55652.0,LORI   BACKENSTOES,LORI A  BACKENSTOES
Pennsylvania,PA,2011,PENNSYLVANIA ACADEMY OF NUTRITION AND DIETETICS,18300.0,BETSEY   ZYCH,BETSEY R  ZYCH
Pennsylvania,PA,2011,"TELECOMMUNICATIONS ON DEMAND, INC.",0.0,JEFFREY L  BORNSTEIN
Pennsylvania,PA,2011,"PENNSYLVANIA DISTRIBUTORS ASSN., INC.",8600.0,GERALD P  KUPRIS
Pennsylvania,PA,2011,"NRG CONTROLS, INC.",297664.0,CHRISTOPHER R  LATTA
Pennsylvania,PA,2011,"ASTELLAS PHARMA US, INC.",13980.0,CARRIE   CASTRO,CARRIE E  CASTRO
Pennsylvania,PA,2011,PENNSYLVANIA RURAL ELECTRIC ASSOCIATION,455438.0,STEPHEN M  BRAME
Pennsylvania,PA,2011,MID-ATLANTIC ASSOCIATION OF PUBLIC INSURANCE ADJUSTERS,96000.0,CHRISTOPHER R  LATTA
Pennsylvania,PA,2011,RGC DEVELOPMENT,0.0,ROBERT G  CICCONE
Pennsylvania,PA,2011,"EAST HANOVER TOWNSHIP, DAUPHIN COUNTY",143814.0,ERIC J  EPSTEIN
Pennsylvania,PA,2011,UNITED FOOD AND COMMERCIAL WORKERS,261405.0,JOHN   MEYRSON
Pennsylvania,PA,2011,GREATER PITTSBURGH CHAMBER OF COMMERCE,55891520.0,BARBARA A  MCNEES
Pennsylvania,PA,2011,BRIDGEWAY CAPITAL,71169.0,CHRISTOPHER R  LATTA
Pennsylvania,PA,2011,"THE SHALE ALLIANCE FOR ENERGY RESEARCH, PENNSYLVANIA",26982.0,DAN   LEFEVERS
Pennsylvania,PA,2011,COVENTRY FIRST,1455388.0,MICHAEL   FREEDMAN
Pennsylvania,PA,2011,"VERITEC SOLUTIONS, LLC",28500.0,NATHAN   GROFF
Pennsylvania,PA,2011,PENNSYLVANIA STEEL ALLIANCE,225415.0,ANNE M  PASTOR
Pennsylvania,PA,2011,PENNSYLVANIA ENVIRONMENTAL COUNCIL,54005.0,JOHN   WALLISER
Pennsylvania,PA,2011,COUNTY OF WESTMORELAND,60132.0,JENNIFER   KEMERER
Pennsylvania,PA,2011,REINVESTMENT FUND OF PHILADELPHIA,63616.0,CHRISTOPHER R  LATTA
