State,StateAbbr,Year,Client,Amount,Lobbyist1,Lobbyist2,Lobbyist3,Lobbyist4,Lobbyist5,Lobbyist6,Lobbyist7,Lobbyist8,Lobbyist9,Lobbyist10,Lobbyist11,Lobbyist12
Nebraska,NE,2013,Nebraska Cable Communications Association,72556.21,"Bromm, Curt/Bromm & Associates"," Prenda, Amy"," Radcliffe, Walter H. of Radcliffe and Associates","Prenda, Amy"," Bromm, Curt"
Nebraska,NE,2013,Nebraska Public Power District,86292.55,"Higgins, Shirley"," Boesch, Elizabeth L."," McClure, John C.", Cutshall & Nowka,"McClure, John C."," Higgins, Shirley", Nowka & Edwards
Nebraska,NE,2013,Nebraska Petroleum Marketers & Convenience Store Association,10553.31,"Keigher, Timothy P."
Nebraska,NE,2013,Peetz & Company,55471.880000000005,"Schrader, Cora", Cutshall & Nowka," Peetz, Natalie", Nowka & Edwards
Nebraska,NE,2013,"Cigar Association of America, Inc.",38500.0,"Peters, William E."
Nebraska,NE,2013,Sanofi Pasteur c/o MultiState Associates Inc.,25200.010000000002,"Radcliffe, Walter H. of Radcliffe and Associates"
Nebraska,NE,2013,Lincoln Electric System,25000.0,"Sahling-Zart, Shelley R."
Nebraska,NE,2013,Northern Natural Gas,18226.3,"Loeffler, Michael T."," O'Hara Lindsay & Associates, Inc."
Nebraska,NE,2013,CHI Health,80500.0,"McClure, Jeanne L.", Peetz & Company
Nebraska,NE,2013,Nebraska Wildlife Federation,552.0,"Hovorka, Duane"
Nebraska,NE,2013,Consolidated Telephone Company,3510.05,"Paden, Nicholas K."
Nebraska,NE,2013,Fremont Public Schools,20000.04,"Jensen Rogert Associates, Inc."
Nebraska,NE,2013,Nebraska Investment Finance Authority,1705.0,"Peterson, Patricia Schuett"," Likes, Steven C."," Kenny, Timothy R."
Nebraska,NE,2013,Nebraska Farmers Union,3117.75,"Hansen, John K."
Nebraska,NE,2013,Hamilton Telecommunications,2954.84,"Paden, Nicholas K."
Nebraska,NE,2013,Nebraska Press Association,19805.97,"Beermann, Allen J.", Mueller Robak
Nebraska,NE,2013,Nebraska Intellectual Disabilities Services Providers,26880.0,"Jensen Rogert Associates, Inc."
Nebraska,NE,2013,Cameco Resources,13895.0,"McGuire, Mark D."," Mines, Mick"
Nebraska,NE,2013,Professional Surveyors Association of Nebraska,0.0,"Kissel/E&S Associates, LLC"
Nebraska,NE,2013,Union Pacific Railroad,69734.44,Cutshall & Nowka," O'Brien, Kelli Erin","Bateman, Joseph"," Mainwaring, Brenda", Nowka & Edwards
