State,StateAbbr,Year,Client,Lobbyist1,Lobbyist2,Lobbyist3,Lobbyist4,Lobbyist5,Lobbyist6,Lobbyist7,Lobbyist8,Lobbyist9,Lobbyist10,Lobbyist11,Lobbyist12
Wyoming,WY,2007,,Ashley Vandeberghe,Beth A. Walker,Brenda J. Ilg,David J. Bowles,Greta Morrow,Joe Morelli,John A. Francis,Kaitlin R. Erikson,Kelly S. Davis,Marlin A. Walter,Mike Hays,Renee D. Gamino
Wyoming,WY,2007,WEPAC,Robert H. Leonard
Wyoming,WY,2007,Wyoming Automobile Dealers Association,Marsha M. Allen
Wyoming,WY,2007,Healthcare Distribution Management,Elizabeth Gallenagh
Wyoming,WY,2007,Wyo. Firemens Association,Jeff S. Kehl
Wyoming,WY,2007,Anadarko Petroleum Corporation,Richard T. Robitaille
Wyoming,WY,2007,Wyoming Bankers Assoc. Inc,David R Johnson
Wyoming,WY,2007,Wyoming Youth Service Association,Bruce Burkland
Wyoming,WY,2007,Sublette County,Colleen K. McKinnon
Wyoming,WY,2007,Solvay Chemicals Inc.,James I. Maxfield
Wyoming,WY,2007,"Source Gas Distribution, LLC",Paul J. Hickey,Roger C. Fransen
Wyoming,WY,2007,Express Scripts,Michael D. Harrold
Wyoming,WY,2007,Embarq Corp,Karen M Ellis
Wyoming,WY,2007,Schering Corporation,Philip C. McMahill
Wyoming,WY,2007,"Consumers Union of U.S., Inc.",Gail Hillebrand
Wyoming,WY,2007,Big Horn Basin Adolescent Program,Lynne Davies
Wyoming,WY,2007,Wyoming Farm Bureau,Brett R Moline
Wyoming,WY,2007,Questar,Shane C Schulz
Wyoming,WY,2007,Association of Wyoming Insurance Agents,Marian J. Schulz
Wyoming,WY,2007,Wyoming Association of Municipalities,George H. Parks,Mark W Harris
Wyoming,WY,2007,"Wal-Mart Stores, Inc.",Joshua Phair
Wyoming,WY,2007,Christian Science Churches of Wyoming,Janet L. Anderson
Wyoming,WY,2007,"American Cancer Society, Great West Division",Marguerite A Herman
Wyoming,WY,2007,Farmers Union Service Association,Scott Zimmerman
Wyoming,WY,2007,Bresnan Communications,Matt J. Micheli,"Walter F. Eggers, III"
Wyoming,WY,2007,"MedImmune, Inc.",Scott D. Brown
Wyoming,WY,2007,Marathon Oil Company,Dave Searle
Wyoming,WY,2007,"Medco Health Solutions, Inc.",Cynthia M. Laubacher,Deanna Frey,Peter F. Harty
Wyoming,WY,2007,APS Healthcare,Christopher E. Sullivan
Wyoming,WY,2007,Petro-Canada Resources (USA) Inc.,Linda D Burt
Wyoming,WY,2007,"AstraZemeca Pharmaceuticals, LP",Trsih McDaid-O'Neill
Wyoming,WY,2007,WYWATCH,Becky Vandeberghe,Daphne Ramey
Wyoming,WY,2007,"Pete Lien & Sons, Inc.",Jim Feehan,Joel Brannan,Kenton Brannan,Pete Lien,Scott P. Landguth
Wyoming,WY,2007,Prevent Child Abuse Wyoming,Charlene A Smith
Wyoming,WY,2007,ACS,H. L. Jensen
Wyoming,WY,2007,Verizon Corporation,Loretta Wolf
Wyoming,WY,2007,The Nature Coservancy,Sara M. Flitner
Wyoming,WY,2007,Johnson & Johnson,Chris Lepore
Wyoming,WY,2007,Foundation Wyoming Land Co.,Steven R. Laird
Wyoming,WY,2007,Tri-State Generation and Transmission,Jon Beyer
Wyoming,WY,2007,Wyoming Trucking Assn.,Qwest
Wyoming,WY,2007,C T Corporation System,Thomas B. Connolly
Wyoming,WY,2007,Wyoming Hospital Association,Daniel J. Perdue,Stephen D. Bahmer
Wyoming,WY,2007,Fremont County School District #24,Aaron Carr,Curt Collins,Curt Collins,Jim Logan,Kay Watson,Michael D. Smith,Rita Campbell,Tammy Cox,Teffany Fegler,Zane Fross
Wyoming,WY,2007,Barlington Northern Santa Fe,Kristina M. Delgado
Wyoming,WY,2007,CT,Lindsay A. Woznick
Wyoming,WY,2007,Wyoming Contractors Assn.,Charles Ware,Tobi L. Wickham
Wyoming,WY,2007,MDU Resources Group,Robert M. Tarantola
Wyoming,WY,2007,MDU Resources Grouop,Charlene M Murdock
Wyoming,WY,2007,Wyoming Retired Educational Personnel,Dwayne B Trembly,Kiimberly M. Amen
Wyoming,WY,2007,Jackson Hole Land Trust,Pamela Dewell
Wyoming,WY,2007,Craig and Susan Thomas Foundation,Gale A. Geringer
Wyoming,WY,2007,United Steelworkers,Jay Kelso
Wyoming,WY,2007,Department of Health,Brian C. Shuck
Wyoming,WY,2007,Regional Services Providers of Wyoming,Ruth C. Sommers
Wyoming,WY,2007,Glaxosmithkline,Spencer B. Guthrie
Wyoming,WY,2007,Devon Energy Corporation,Randy A. Bolles
Wyoming,WY,2007,Wyoming Contractors Association,Jonathan Downing
Wyoming,WY,2007,AARP,Timothy S. Summers
Wyoming,WY,2007,Wyoming for Birth Options,Shandra Emrich
Wyoming,WY,2007,BLET,Jonathan R. Said
Wyoming,WY,2007,Casper ReEntry Center,James P. Hageman
Wyoming,WY,2007,Wyoming Taxpayers Association,Erin N. Taylor
Wyoming,WY,2007,Metropolitan Planning Organization,James I. Maxfield
Wyoming,WY,2007,Wyoming Sportsmen for Fish & Wildlife,Robert A. Wharff
Wyoming,WY,2007,American Council of Life Insurers,David D. Uchner
Wyoming,WY,2007,Wyoming School Boards Assn.,Mark Higdon
Wyoming,WY,2007,City of Rock Springs,Brad Sarff
Wyoming,WY,2007,Wyoming Fire Chiefs,Russell G. Wenke
Wyoming,WY,2007,Wyoming Ambulance & EMS Assoc,Jonathan R. Said
Wyoming,WY,2007,National Association of Professional Employer,Adam S. Peer
Wyoming,WY,2007,Powder River Basin Resource Council,Jim Logan,Shannon R. Anderson
Wyoming,WY,2007,"BNSF Railway, Inc.",Margaret Spearman
Wyoming,WY,2007,University of Wyoming,Richard H. Miller
Wyoming,WY,2007,Wyoming Student Loan Corporation,Mona Lee Pearl,Phillip F. Van Horn
Wyoming,WY,2007,American Heart Association,Chris Sherwin,Jan Drury,Jessica K Grennan
Wyoming,WY,2007,Credit Union Association of Wyoming,Nancy J. Burke
Wyoming,WY,2007,DKRW Advanced Fuels LLC,Michael S. Hill
Wyoming,WY,2007,Wyo Public Employees Association,Robert D. Kuchera
Wyoming,WY,2007,NARAL Pro-Choice Wyoming,Sharon Breitweiser
Wyoming,WY,2007,Great West Division Am. Cancer Society,Loretta Wolf
Wyoming,WY,2007,AAA Mountain West,Gene Rugotzke
Wyoming,WY,2007,Wy Medical Society,Kelly Campbell
Wyoming,WY,2007,Embarq,James P. Roberts
Wyoming,WY,2007,HOW Home Schoolers of Wyoming,Katherine E Lynch
Wyoming,WY,2007,Wyo Association School Administrators,Lawrence C. Anderson
Wyoming,WY,2007,American Civil Liberties,Linda D Burt
Wyoming,WY,2007,"WREP, WEA-Retired",Chuck Custis
Wyoming,WY,2007,Western Workforce Services Initiative,Ronald G. Wild
