State,StateAbbr,Year,Client,Amount,Lobbyist1,Lobbyist2,Lobbyist3,Lobbyist4,Lobbyist5,Lobbyist6,Lobbyist7,Lobbyist8,Lobbyist9,Lobbyist10,Lobbyist11,Lobbyist12
Mississippi,MS,2015,Cerner Corporation ,60000.0,Caroline W. Sims,Kathryn B. Stewart,Sidney P. Allen
Mississippi,MS,2015,Corporate Relations Management,160000.0,Burke Campbell Murphy
Mississippi,MS,2015,E.I. du Pont de Nemours and Company,0.0,Warren Ellington Mayberry
Mississippi,MS,2015,Quality Choice Correctional Healthcare,0.0,Matthew Keith Armstrong
Mississippi,MS,2015,Election Commissioners Association of Mississippi,12000.0,Serena  Rasberry  Clark
Mississippi,MS,2015,Advantage Capital Partners,180000.0,Chip Reno,Josh Gregory,Quenton Dickerson
Mississippi,MS,2015,Bayer Corporation,16393.0,Bryan  Merrell,Mike Birdsong
Mississippi,MS,2015,DeSoto County Schools,15000.0,Donna Carole Echols
Mississippi,MS,2015,US Chamber Institute for Legal Reform,87500.0,Clare L Hester,Henry Barbour
Mississippi,MS,2015,Save the Children,28000.0,Camille Scales Young
Mississippi,MS,2015,"National Association of Social Workers, MS Chapter",13020.0,Beth. C. Clay
Mississippi,MS,2015,Covenant Pharmacy,0.0,David Lamar Powe
Mississippi,MS,2015,Baxter Healthcare Corporation,45000.0,Beth C. Clay
Mississippi,MS,2015,"Independent Insurance Agents of Mississippi, Inc.",23100.0,Clinton Graham
Mississippi,MS,2015,Associated Builders and Contractors,0.0,C J Edens
Mississippi,MS,2015,Gulf Guaranty Insurance Company,19000.0,Steven A Corbitt
Mississippi,MS,2015,National Association of Vision Care Plans,0.0,Beth  C. Clay
Mississippi,MS,2015,"Community Eldercare Services, LLC",32500.0,Grant  Moncrief Fox
Mississippi,MS,2015,Mississippi Power Company,838117.77,Beth  C. Clay,Camille Scales Young,Cindy W Duvall,Clifford C.  Thompson ,Frank A Castiglia,Gifford Ormes,Joseph (Joe) Kirkland Sims,Willie E Robinson ,Worth Thomas
Mississippi,MS,2015,Celgene Corporation,19800.0,Serena  Rasberry  Clark
Mississippi,MS,2015,Eli Lilly and Company (Lilly USA),69500.0,Daniel Paul Barbera,Jonathan Daniel Barganier,Steve W Simmons
Mississippi,MS,2015,Springleaf Finance Incorporated,6925.0,Gordon Urban Sanford
Mississippi,MS,2015,"WW Inc. d/b/a Weight Watchers, Inc. of Greater Mississippi",48000.0,Beth  C. Clay
Mississippi,MS,2015,MAAHP,29999.99,Clifford C Thompson
Mississippi,MS,2015,"University of Mississippi Foundation, Inc.",60000.0,Caroline W. Sims,Kathryn B. Stewart,Sidney P. Allen
Mississippi,MS,2015,City of Tupelo,60000.0,Clare L Hester
Mississippi,MS,2015,"Southern Beverage Company, Inc.",80000.0,Clare L Hester,Clifford C.  Thompson ,John Lundy
Mississippi,MS,2015,Mississippi Economic Council,201369.0,Beth  C. Clay,Blake Alexander Wilson,Camille Scales Young,Christi Kilroy,Clifford C.  Thompson ,Dennis W. Miller,Jason Word,John Scott Waller,Joseph (Joe) Kirkland Sims
Mississippi,MS,2015,ZIP Scripts,0.0,Grant  Moncrief Fox
Mississippi,MS,2015,Colonial,0.0,Sarah Gaudet Rhodes
Mississippi,MS,2015,The Regional Medical Center,78000.0,Clare L Hester,Henry Barbour
Mississippi,MS,2015,Morgan Stanley & Co. LLC,10080.0,Geoff Proulx,James McIntyre,Jim Perry
