State,StateAbbr,Year,Client,Amount,Lobbyist1,Lobbyist2,Lobbyist3,Lobbyist4,Lobbyist5,Lobbyist6,Lobbyist7,Lobbyist8,Lobbyist9,Lobbyist10,Lobbyist11,Lobbyist12
South Dakota,SD,2016,SOUTH DAKOTA PSYCHOLOGICAL ASSOCIATION,0.0,JODI OWEN
South Dakota,SD,2016,SOUTHEAST TECHNICAL INSTITUTE,0.0,RICHARD TIESZEN
South Dakota,SD,2016,ASSOCIATION OF HUTTERAIN BRETHREN CHURCHES,0.0,JEFFREY SVEEN,CHRISTOPHER JUNG
South Dakota,SD,2016,SOUTH DAKOTA FIREARMS INDUSTRY ASSOCIATION,440.0,MATTHEW MCCAULLEY,ERIC MATT
South Dakota,SD,2016,RAPID CITY CHAMBER/CVB,0.0,KATHERINE (KITTY) KINSMAN
South Dakota,SD,2016,EXXON MOBIL CORPORATION,0.0,GREGORY  PULLIAM
South Dakota,SD,2016,DEADWOOD-LEAD ECONOMIC DEVELOPMENT CORPORATION,1200.0,LORIN PANKRATZ
South Dakota,SD,2016,MULTISTATE ASSOCIATES INC.,0.0,JOSEPH CROSBY
South Dakota,SD,2016,SOUTH DAKOTA TRUCKING ASSOCIATION,0.0,MYRON RAU,TIM  DOUGHERTY
South Dakota,SD,2016,SD CHAMBER OF COMMERCE & INDUSTRY ,0.0,DAVID OWEN,JASPER DIEGEL
South Dakota,SD,2016,SOUTH DAKOTA PORK PRODUCERS COUNCIL,2280.0,LORIN PANKRATZ
South Dakota,SD,2016,SOUTH DAKOTA RIGHT TO LIFE,0.0,DEBBIE PEASE
South Dakota,SD,2016,NAMI SOUTH DAKOTA,0.0,WENDY GIEBINK,DAVID BRAUN
South Dakota,SD,2016,"AMERICAN INTERNATIONAL GROUP, INC.",0.0,LARRY NELSON
South Dakota,SD,2016,SOUTH DAKOTA WATERFOWL ASSOCIATION ,0.0,CHARLES DIETER
South Dakota,SD,2016,DECODING DYSLEXIA,0.0,MATTHEW DOROTHY
South Dakota,SD,2016,ELI LILLY AND COMPANY,0.0,SUSAN LANDWEHR
South Dakota,SD,2016,SOUTH DAKOTA HOME BUILDERS ASSOCIATION,40.0,JEFFREY LAGE,DARYL CHRISTENSEN
South Dakota,SD,2016,CITY OF RAPID CITY,0.0,PAULINE SUMPTION,BRETT LIMBAUGH,JOEL LANDEEN,KARL JEGERIS,DON HEDRICK,RICHARD BRODERICK,TIMOTHY BEHLINGS
South Dakota,SD,2016,COMMUNITY SUPPORT PROVIDERS OF SOUTH DAKOTA ,0.0,DARYL KILSTROM
South Dakota,SD,2016,NOVARTIS PHARMACEUTICALS CORPORATION,0.0,DEE DODGE  GEORGE
South Dakota,SD,2016,INDEPENDENT COMMUNITY BANKERS OF SD,3476.9,GREG MCCURRY,MATT KROGMAN,DEAN KROGMAN
South Dakota,SD,2016,MN-SD EQUIPMENT DEALERS ASSOCIATION,3476.9,NICHOLAS SINNER,DEAN KROGMAN
South Dakota,SD,2016,SD ASSOCIATION OF TOWNS AND TOWNSHIPS,0.0,JAMES PUFFER,RICHARD HOWARD,DARWIN BETTMANN
South Dakota,SD,2016,BAYER CORPORATION,713.0,CRAIG MISCHO
South Dakota,SD,2016,MOTION PICTURE ASSOCIATION OF AMERICA INC,0.0,MIKE SHAW
South Dakota,SD,2016,CENTURYLINK/JEFF CARMON,1130.81,JEFF CARMON
South Dakota,SD,2016,SD STOCKGROWERS' ASSOCIATION,0.0,JEREMIAH MURPHY,BILL KLUCK,SILVIA CHRISTEN
South Dakota,SD,2016,VISITOR INDUSTRY ALLIANCE,300.0,LORIN PANKRATZ
South Dakota,SD,2016,MID-DAKOTA RURAL WATER SYSTEM INC.,0.0,JAMES MCGILLVREY,BILL SARRINGAR,SUSAN HARGENS,DWIGHT GUTZMER,JUSTIN BELL
South Dakota,SD,2016,SOUTH DAKOTA ASSOCIATION OF RURAL WATER SYSTEMS,1080.0,ROBERT RITER,MARGO NORTHRUP
South Dakota,SD,2016,SOUTH DAKOTA FARM BUREAU,0.0,KRYSTIL SMIT,MICHAEL HELD
South Dakota,SD,2016,SD BUDGET & POLICY INSTITUTE,878.38,H. PAUL DENNERT,JOY SMOLNISKY
South Dakota,SD,2016,BASIN ELECTRIC POWER COOPERATIVE,408.59,STEVEN TOMAC
South Dakota,SD,2016,HY-VEE INC.,0.0,LARRY NELSON
South Dakota,SD,2016,"SOUTH DAKOTA BOWHUNTERS, INC",0.0,ROBERT BARDEN
